"Citizenship (5), Place of Birth (236), Immigrant Status and Period of Immigration (11), Age Groups (10) and Sex (3) for the Population in Private Households of Canada, Provinces, Territories, Census Metropolitan Areas and Census Agglomerations, 2011 National Household Survey"
"Geography = Canada [1]"
"Global non-response rate (GNR) [2] =  26.1 %"
"Immigrant status and period of immigration (11) =   Immigrants [3]"
"Age groups (10) = Total - Age groups"
"Sex (3) = Total - Sex"
"Place of birth (236)","Total - Citizenship [4]","  Canadian citizens","    Canadian citizens only","    Citizens of Canada and at least one other country","  Not Canadian citizens [5]", 
"        Philippines",454340,292505,277520,14985,161830 
"        Singapore",11000,7880,7360,515,3120 
"        Thailand",13360,9255,8110,1145,4105 
"        Viet Nam [24]",165125,148590,143025,5565,16535 
"      Southern Asia",892760,638825,579060,59765,253935 
"        Bangladesh",45325,31550,24645,6910,13775 
"        Bhutan",2210,50,50,0,2155 
"        India",547890,381885,363575,18315,166000 
"        Nepal",8345,2965,2775,185,5380 
"        Pakistan",156865,118740,88920,29825,38125 
"        Sri Lanka",132130,103630,99095,4535,28500 
"      Asia, n.i.e. [25]",50,45,45,0,0 
"    Oceania",54530,41720,34280,7435,12810 
"      Australia",18970,12225,8310,3920,6740 
"      Fiji",24290,21330,20650,675,2965 
"      French Polynesia",115,75,55,25,40 
"      New Caledonia",85,50,30,25,35 
"      New Zealand",10065,7340,4695,2645,2720 
"      Papua New Guinea",410,300,270,30,110 
"      Samoa",110,65,55,0,50 
"      Tonga",90,50,40,0,45 
"      Oceania, n.i.e. [26]",390,275,175,100,115 
"    Other",90,90,90,0,0 
"Note"
"[1] Excludes National Household Survey data for one or more incompletely enumerated Indian reserves or Indian settlements."
"[2] For the 2011 National Household Survey (NHS) estimates, the global non-response rate (GNR) is used as an indicator of data quality. This indicator combines complete non-response (household) and partial non-response (question) into a single rate. The value of the GNR is presented to users. A smaller GNR indicates a lower risk of non-response bias and as a result, lower risk of inaccuracy. The threshold used for estimates' suppression is a GNR of 50% or more. For more information, please refer to the National Household Survey User Guide, 2011."
"[3] Immigrant refers to a person who is or has ever been a landed immigrant/permanent resident. This person has been granted the right to live in Canada permanently by immigration authorities. Some immigrants have resided in Canada for a number of years, while others have arrived recently. Some immigrants are Canadian citizens, while others are not. Most immigrants are born outside Canada, but a small number are born in Canada. In the 2011 National Household Survey, 'Immigrants' includes immigrants who landed in Canada prior to May 10, 2011.  "
"[4] Includes persons who are stateless."
"[5] Includes persons who are stateless."
"[6] The official name of Bolivia is Plurinational State of Bolivia."
"[7] The official name of Venezuela is Bolivarian Republic of Venezuela."
"[8] Includes countries such as Bonaire, Saint Eustatius and Saba; Falkland Islands (Malvinas); Greenland; Saint Barthélemy; Saint Martin (French part); and South Georgia and the South Sandwich Islands."
"[9] The official name of Moldova is Republic of Moldova."
"[10] The official name of United Kingdom is United Kingdom of Great Britain and Northern Ireland. United Kingdom includes Scotland, Wales, England and Northern Ireland (excludes Isle of Man, the Channel Islands and British Overseas Territories)."
"[11] The official name of Kosovo is Republic of Kosovo."
"[12] Known as Former Yugoslav Republic of Macedonia in the United Nations and other international bodies."
"[13] Includes countries such as Åland Islands; Andorra; Holy See (Vatican City State); Liechtenstein; San Marino; and Svalbard and Jan Mayen Island."
"[14] The official name of Tanzania is United Republic of Tanzania."
"[15] The official name of Libya is Libyan Arab Jamahiriya."
"[16] Includes countries such as Mayotte; Saint Helena; Sao Tome and Principe; and Western Sahara."
